transaction_id,date,customer_id,channel,product_tier,revenue,approved,processing_failure,disputed
T000052213,2025-08-14,100300,Web,Starter,195.99,0,0,0
T000052214,2025-08-14,100954,Outbound,Growth,281.03,1,0,0
T000052215,2025-08-14,100459,Inbound,Growth,292.55,1,0,0
T000052216,2025-08-14,100262,Web,Starter,163.99,0,0,0
T000052217,2025-08-14,100733,Inbound,Starter,188.79,1,0,0
T000052218,2025-08-14,100942,Web,Growth,270.46,1,0,0
T000052219,2025-08-14,101095,Inbound,Growth,361.45,1,0,0
T000052220,2025-08-14,101428,Outbound,Starter,163.73,1,0,0
T000052221,2025-08-14,101385,Inbound,Growth,271.84,1,0,0
T000052222,2025-08-14,101474,Web,Growth,193.92,0,0,0
T000052223,2025-08-14,100762,Web,Growth,289.76,1,0,0
T000052224,2025-08-14,100599,Web,Growth,205.55,1,0,0
T000052225,2025-08-14,100544,Partner,Growth,381.28,0,0,0
T000052226,2025-08-14,101189,Inbound,Pro,540.98,1,0,0
T000052227,2025-08-14,101497,Inbound,Growth,405.52,1,0,0
T000052228,2025-08-14,101049,Web,Pro,699.22,1,0,0
T000052229,2025-08-14,100054,Web,Starter,89.42,0,0,0
T000052230,2025-08-14,101250,Inbound,Growth,270.73,0,0,0
T000052231,2025-08-14,100331,Web,Starter,224.78,1,0,0
T000052232,2025-08-14,100991,Inbound,Starter,176.1,1,0,0
T000052233,2025-08-14,101355,Web,Starter,154.4,1,0,0
T000052234,2025-08-14,101299,Web,Starter,248.3,0,0,0
T000052235,2025-08-14,100560,Inbound,Growth,299.37,1,0,0
T000052236,2025-08-14,100411,Web,Pro,463.96,1,0,0
T000052237,2025-08-14,100976,Web,Growth,291.74,1,0,0
T000052238,2025-08-14,100087,Inbound,Starter,219.58,1,0,0
T000052239,2025-08-14,101244,Web,Pro,335.69,1,0,0
T000052240,2025-08-14,101069,Partner,Growth,307.42,1,0,0
T000052241,2025-08-14,100514,Web,Pro,419.47,0,0,0
T000052242,2025-08-14,101055,Web,Pro,710.7,0,0,0
T000052243,2025-08-14,100406,Outbound,Growth,196.14,0,0,0
T000052244,2025-08-14,100732,Web,Starter,168.36,1,0,0
T000052245,2025-08-15,101204,Partner,Pro,622.84,1,0,0
T000052246,2025-08-15,100113,Web,Starter,221.72,1,0,0
T000052247,2025-08-15,100673,Web,Pro,412.57,0,0,0
T000052248,2025-08-15,100873,Web,Starter,182.95,1,0,0
T000052249,2025-08-15,101133,Inbound,Starter,208.88,1,0,0
T000052250,2025-08-15,100869,Outbound,Growth,255.65,0,0,0
T000052251,2025-08-15,101074,Inbound,Starter,216.78,1,0,0
T000052252,2025-08-15,101308,Inbound,Growth,562.54,0,0,0
T000052253,2025-08-15,101168,Web,Growth,264.93,1,0,0
T000052254,2025-08-15,100731,Partner,Growth,307.39,1,0,0
T000052255,2025-08-15,101280,Partner,Starter,184.85,1,0,0
T000052256,2025-08-15,100302,Web,Growth,430.97,1,0,0
T000052257,2025-08-15,100552,Web,Growth,361.39,1,0,0
T000052258,2025-08-15,100308,Outbound,Starter,148.79,1,0,0
T000052259,2025-08-15,100737,Web,Growth,363.74,1,0,0
T000052260,2025-08-15,101251,Inbound,Growth,259.01,1,0,0
T000052261,2025-08-15,100536,Partner,Starter,242.26,1,0,0
T000052262,2025-08-15,100077,Web,Growth,306.99,1,0,0
T000052263,2025-08-15,100690,Partner,Pro,288.04,1,0,0
T000052264,2025-08-15,101040,Web,Growth,236.48,1,0,0
T000052265,2025-08-15,100120,Web,Starter,139.57,1,0,0
T000052266,2025-08-15,101096,Partner,Pro,296.49,1,0,0
T000052267,2025-08-15,100033,Inbound,Starter,238.42,1,0,0
T000052268,2025-08-15,100772,Outbound,Growth,382.9,1,0,0
T000052269,2025-08-15,100561,Inbound,Starter,175.57,0,0,0
T000052270,2025-08-15,100282,Partner,Growth,386.24,0,0,0
T000052271,2025-08-15,100091,Inbound,Starter,201.85,1,0,0
T000052272,2025-08-15,100137,Inbound,Growth,407.75,1,0,0
T000052273,2025-08-15,100235,Inbound,Growth,378.41,1,0,0
T000052274,2025-08-15,100672,Web,Starter,204.27,0,1,0
T000052275,2025-08-15,100320,Inbound,Starter,249.52,1,0,0
T000052276,2025-08-15,100238,Inbound,Growth,312.2,0,0,0
T000052277,2025-08-15,100107,Inbound,Starter,139.65,1,0,0
T000052278,2025-08-15,100345,Web,Pro,500.08,1,0,0
T000052279,2025-08-15,100383,Web,Pro,598.43,0,0,0
T000052280,2025-08-15,100620,Outbound,Starter,103.89,1,0,0
T000052281,2025-08-15,100519,Inbound,Growth,273.34,1,0,0
T000052282,2025-08-15,101046,Web,Growth,378.91,0,0,0
T000052283,2025-08-15,100225,Outbound,Starter,146.46,1,0,0
T000052284,2025-08-15,101463,Web,Growth,277.84,0,0,0
T000052285,2025-08-15,101319,Inbound,Starter,157.34,0,0,0
T000052286,2025-08-15,100463,Web,Starter,103.13,1,0,0
T000052287,2025-08-15,100109,Outbound,Pro,329.04,1,0,0
T000052288,2025-08-15,100856,Web,Growth,275.36,1,0,0
T000052289,2025-08-15,101160,Inbound,Pro,567.32,0,0,0
T000052290,2025-08-15,100642,Web,Growth,332.98,1,0,1
T000052291,2025-08-15,100360,Web,Starter,259.71,1,0,0
T000052292,2025-08-15,100325,Partner,Starter,181.08,0,0,0
T000052293,2025-08-15,101018,Web,Pro,751.19,0,0,0
T000052294,2025-08-15,100296,Inbound,Growth,452.38,1,0,0
T000052295,2025-08-15,101409,Outbound,Growth,236.68,1,0,0
T000052296,2025-08-15,101141,Web,Pro,579.49,1,0,0
T000052297,2025-08-15,100443,Web,Growth,367.05,1,0,0
T000052298,2025-08-15,100416,Inbound,Growth,308.93,1,0,0
T000052299,2025-08-15,100837,Web,Growth,389.91,1,0,0
T000052300,2025-08-15,101247,Partner,Starter,203.88,1,0,0
T000052301,2025-08-15,100862,Inbound,Pro,667.94,1,0,0
T000052302,2025-08-15,100520,Web,Growth,276.69,1,0,0
T000052303,2025-08-15,100982,Web,Starter,224.23,1,0,0
T000052304,2025-08-15,101041,Inbound,Starter,211.67,0,1,0
T000052305,2025-08-15,101137,Outbound,Growth,253.25,1,0,0
T000052306,2025-08-15,100043,Web,Growth,287.91,1,0,0
T000052307,2025-08-15,101352,Outbound,Starter,214.81,1,0,0
T000052308,2025-08-15,101326,Outbound,Starter,128.24,1,0,0
T000052309,2025-08-15,100409,Inbound,Pro,532.62,1,0,0
T000052310,2025-08-15,100048,Outbound,Starter,134.46,1,0,0
T000052311,2025-08-15,101056,Web,Growth,398.51,1,0,0
T000052312,2025-08-15,100937,Partner,Starter,241.75,1,0,0
T000052313,2025-08-15,100358,Outbound,Starter,145.47,1,0,0
T000052314,2025-08-15,100643,Inbound,Pro,870.16,1,0,0
T000052315,2025-08-15,101010,Outbound,Starter,165.0,1,0,0
T000052316,2025-08-15,100469,Web,Growth,349.43,1,0,0
T000052317,2025-08-15,100766,Web,Starter,193.69,1,0,0
T000052318,2025-08-15,101013,Web,Starter,136.9,1,0,0
T000052319,2025-08-15,100782,Inbound,Starter,123.23,0,0,0
T000052320,2025-08-15,100210,Web,Starter,188.15,0,0,0
T000052321,2025-08-15,100328,Web,Starter,169.93,1,0,0
T000052322,2025-08-15,100772,Outbound,Growth,263.8,1,0,0
T000052323,2025-08-15,100686,Outbound,Growth,272.09,1,0,0
T000052324,2025-08-15,100424,Web,Growth,266.4,1,0,0
T000052325,2025-08-15,100608,Inbound,Growth,290.32,1,0,0
T000052326,2025-08-15,100169,Web,Growth,358.69,1,0,0
T000052327,2025-08-15,100582,Web,Growth,395.96,1,0,1
T000052328,2025-08-15,101495,Outbound,Pro,434.04,0,0,0
T000052329,2025-08-15,100861,Inbound,Starter,184.28,0,0,0
T000052330,2025-08-15,101254,Inbound,Growth,341.61,0,0,0
T000052331,2025-08-15,101206,Outbound,Growth,350.47,0,0,0
T000052332,2025-08-15,100133,Outbound,Starter,204.53,1,0,0
T000052333,2025-08-15,100696,Web,Starter,143.15,1,0,0
T000052334,2025-08-15,100556,Outbound,Pro,416.22,0,0,0
T000052335,2025-08-15,100753,Inbound,Growth,388.32,1,0,0
T000052336,2025-08-15,100365,Web,Starter,146.54,1,0,0
T000052337,2025-08-16,100756,Inbound,Growth,387.49,1,0,0
T000052338,2025-08-16,100082,Web,Pro,694.61,1,0,0
T000052339,2025-08-16,100203,Web,Growth,470.47,1,0,0
T000052340,2025-08-16,100775,Inbound,Starter,183.09,1,1,0
T000052341,2025-08-16,101350,Inbound,Pro,619.51,0,0,0
T000052342,2025-08-16,100370,Inbound,Starter,204.79,1,0,0
T000052343,2025-08-16,100593,Inbound,Starter,195.5,1,0,0
T000052344,2025-08-16,100632,Outbound,Starter,150.18,1,0,0
T000052345,2025-08-16,101016,Inbound,Growth,221.03,1,0,0
T000052346,2025-08-16,100930,Web,Pro,412.38,0,0,0
T000052347,2025-08-16,101491,Inbound,Starter,261.85,1,0,0
T000052348,2025-08-16,100056,Web,Pro,695.53,1,0,0
T000052349,2025-08-16,100818,Inbound,Pro,307.19,1,0,0
T000052350,2025-08-16,100272,Outbound,Starter,181.72,0,0,0
T000052351,2025-08-16,100453,Inbound,Growth,285.69,0,0,0
T000052352,2025-08-16,100652,Outbound,Growth,203.65,0,0,0
T000052353,2025-08-16,100188,Web,Growth,358.85,0,0,0
T000052354,2025-08-16,100553,Inbound,Pro,640.5,1,0,0
T000052355,2025-08-16,100858,Inbound,Starter,105.75,1,0,0
T000052356,2025-08-16,101342,Outbound,Starter,246.9,1,0,0
T000052357,2025-08-16,101410,Inbound,Starter,237.67,1,0,0
T000052358,2025-08-16,101338,Web,Growth,285.28,1,0,0
T000052359,2025-08-16,100459,Inbound,Growth,322.21,0,0,0
T000052360,2025-08-16,100120,Outbound,Starter,226.9,0,0,0
T000052361,2025-08-16,100937,Outbound,Growth,309.4,1,0,0
T000052362,2025-08-16,100509,Web,Growth,367.34,1,0,0
T000052363,2025-08-16,101370,Web,Starter,172.83,1,0,0
T000052364,2025-08-16,100597,Web,Pro,276.15,0,0,0
T000052365,2025-08-16,101170,Inbound,Starter,119.23,1,0,0
T000052366,2025-08-16,100817,Outbound,Starter,218.19,1,0,0
T000052367,2025-08-16,100822,Inbound,Growth,371.46,1,0,0
T000052368,2025-08-16,101268,Inbound,Pro,649.44,0,1,0
T000052369,2025-08-16,101423,Partner,Growth,363.44,0,0,0
T000052370,2025-08-16,101433,Inbound,Starter,206.5,1,0,0
T000052371,2025-08-16,101257,Web,Growth,172.76,1,0,0
T000052372,2025-08-16,101347,Partner,Starter,147.76,0,0,0
T000052373,2025-08-16,100708,Web,Starter,107.91,0,0,0
T000052374,2025-08-16,100265,Web,Starter,188.11,1,0,1
T000052375,2025-08-16,100934,Inbound,Growth,290.35,1,0,0
T000052376,2025-08-16,100369,Inbound,Starter,140.69,0,0,0
T000052377,2025-08-16,100756,Outbound,Growth,149.36,0,0,0
T000052378,2025-08-16,100191,Web,Growth,302.58,0,0,0
T000052379,2025-08-16,100675,Inbound,Starter,160.93,0,0,0
T000052380,2025-08-16,101389,Web,Starter,271.75,0,0,0
T000052381,2025-08-16,100129,Web,Starter,194.77,0,0,0
T000052382,2025-08-16,100615,Web,Growth,221.9,1,0,0
T000052383,2025-08-16,100722,Web,Pro,567.22,1,0,0
T000052384,2025-08-16,101104,Partner,Starter,203.56,0,0,0
T000052385,2025-08-16,100492,Web,Pro,536.15,1,0,0
T000052386,2025-08-16,101318,Inbound,Growth,399.06,0,0,0
T000052387,2025-08-16,100023,Web,Pro,581.28,1,0,0
T000052388,2025-08-16,101133,Web,Starter,122.31,0,0,0
T000052389,2025-08-16,100486,Partner,Growth,335.25,1,0,0
T000052390,2025-08-16,100501,Inbound,Growth,300.42,1,0,0
T000052391,2025-08-16,100131,Inbound,Starter,52.37,1,0,0
T000052392,2025-08-16,100861,Web,Starter,243.93,1,0,0
T000052393,2025-08-16,101273,Inbound,Starter,238.01,1,0,0
T000052394,2025-08-16,101021,Inbound,Starter,122.76,1,0,0
T000052395,2025-08-16,100296,Inbound,Starter,225.48,1,0,0
T000052396,2025-08-16,100937,Web,Pro,524.32,0,0,0
T000052397,2025-08-16,100529,Inbound,Growth,413.34,1,0,0
T000052398,2025-08-16,101211,Inbound,Starter,231.27,1,0,0
T000052399,2025-08-16,100964,Web,Starter,230.8,1,0,0
T000052400,2025-08-16,100010,Web,Pro,488.0,1,0,0
T000052401,2025-08-16,100730,Web,Starter,77.23,1,0,0
T000052402,2025-08-16,100082,Inbound,Growth,278.79,1,0,0
T000052403,2025-08-16,100785,Inbound,Starter,228.86,1,0,0
T000052404,2025-08-16,100448,Inbound,Starter,200.09,0,0,0
T000052405,2025-08-16,100481,Web,Starter,200.36,1,0,0
T000052406,2025-08-16,100537,Partner,Starter,197.2,1,0,0
T000052407,2025-08-16,100163,Inbound,Pro,501.71,1,0,0
T000052408,2025-08-16,101105,Web,Pro,687.1,0,1,0
T000052409,2025-08-16,101059,Inbound,Starter,159.88,1,0,0
T000052410,2025-08-16,100882,Outbound,Starter,174.18,1,0,0
T000052411,2025-08-16,100665,Inbound,Growth,238.13,0,0,0
T000052412,2025-08-16,101168,Partner,Starter,274.95,1,0,0
T000052413,2025-08-16,100156,Inbound,Starter,200.02,1,0,0
T000052414,2025-08-16,100639,Outbound,Starter,160.92,1,0,0
T000052415,2025-08-16,100209,Inbound,Starter,108.78,1,0,0
T000052416,2025-08-16,100547,Inbound,Starter,264.71,0,0,0
T000052417,2025-08-16,100684,Partner,Starter,141.36,1,0,0
T000052418,2025-08-16,101431,Web,Pro,486.35,1,0,0
T000052419,2025-08-16,100079,Partner,Starter,204.81,1,0,0
T000052420,2025-08-16,101207,Partner,Growth,320.84,1,0,0
T000052421,2025-08-17,100875,Inbound,Starter,126.74,1,0,0
T000052422,2025-08-17,100163,Outbound,Growth,231.61,1,0,0
T000052423,2025-08-17,101199,Inbound,Pro,338.96,1,0,0
T000052424,2025-08-17,100187,Web,Growth,375.96,1,0,0
T000052425,2025-08-17,100362,Outbound,Growth,377.0,1,0,0
T000052426,2025-08-17,100629,Web,Growth,262.87,1,0,0
T000052427,2025-08-17,101315,Inbound,Pro,662.24,0,1,0
T000052428,2025-08-17,101019,Partner,Starter,211.98,1,0,0
T000052429,2025-08-17,100106,Inbound,Pro,727.89,0,0,0
T000052430,2025-08-17,100666,Web,Growth,393.4,1,0,0
T000052431,2025-08-17,100662,Inbound,Growth,419.78,1,0,0
T000052432,2025-08-17,100589,Web,Pro,453.39,0,0,0
T000052433,2025-08-17,100243,Web,Growth,462.71,0,0,0
T000052434,2025-08-17,100717,Web,Starter,135.17,1,0,0
T000052435,2025-08-17,100849,Inbound,Growth,478.55,1,0,0
T000052436,2025-08-17,100870,Inbound,Growth,340.18,1,0,0
T000052437,2025-08-17,101233,Web,Starter,145.33,1,0,0
T000052438,2025-08-17,101213,Inbound,Growth,243.97,0,0,0
T000052439,2025-08-17,100985,Inbound,Starter,125.29,1,0,0
T000052440,2025-08-17,100023,Web,Growth,315.4,0,0,0
T000052441,2025-08-17,101497,Inbound,Pro,707.53,0,0,0
T000052442,2025-08-17,100386,Web,Starter,179.21,1,0,0
T000052443,2025-08-17,100773,Inbound,Pro,374.08,1,0,0
T000052444,2025-08-17,100769,Inbound,Starter,161.4,1,0,0
T000052445,2025-08-17,100118,Inbound,Growth,488.82,1,0,0
T000052446,2025-08-17,100045,Inbound,Growth,177.33,1,0,0
T000052447,2025-08-17,101315,Outbound,Growth,331.64,0,0,0
T000052448,2025-08-17,101191,Web,Growth,388.6,0,0,0
T000052449,2025-08-17,100480,Inbound,Growth,450.1,1,0,0
T000052450,2025-08-17,100022,Outbound,Growth,401.39,1,0,0
T000052451,2025-08-17,100493,Inbound,Growth,411.4,1,0,0
T000052452,2025-08-17,100958,Web,Pro,470.26,0,0,0
T000052453,2025-08-17,101186,Inbound,Starter,216.9,1,0,0
T000052454,2025-08-17,101244,Web,Growth,304.12,1,0,0
T000052455,2025-08-17,101291,Web,Growth,306.19,1,0,0
T000052456,2025-08-17,100208,Outbound,Starter,141.43,0,0,0
T000052457,2025-08-17,100360,Web,Starter,170.6,1,0,0
T000052458,2025-08-17,100970,Web,Growth,392.34,0,1,0
T000052459,2025-08-17,100514,Web,Starter,198.97,1,0,0
T000052460,2025-08-17,100462,Partner,Pro,458.64,0,0,0
T000052461,2025-08-17,101029,Web,Growth,326.17,1,0,0
T000052462,2025-08-17,100659,Web,Growth,307.82,1,0,0
T000052463,2025-08-17,101378,Inbound,Growth,305.72,1,0,0
T000052464,2025-08-17,101355,Partner,Growth,381.52,1,0,0
T000052465,2025-08-17,100205,Web,Growth,467.32,0,0,0
T000052466,2025-08-17,100973,Outbound,Growth,280.6,1,0,0
T000052467,2025-08-17,101367,Inbound,Starter,182.9,1,0,0
T000052468,2025-08-17,101185,Web,Pro,657.5,0,0,0
T000052469,2025-08-17,100809,Web,Pro,669.32,0,0,0
T000052470,2025-08-17,100252,Inbound,Starter,211.82,0,0,0
T000052471,2025-08-17,101115,Web,Starter,91.44,1,0,0
T000052472,2025-08-17,101092,Outbound,Growth,433.09,1,0,0
T000052473,2025-08-17,100057,Inbound,Growth,458.97,1,0,0
T000052474,2025-08-17,100150,Partner,Growth,248.82,1,0,0
T000052475,2025-08-17,100097,Partner,Growth,278.91,1,0,0
T000052476,2025-08-17,101341,Partner,Starter,239.54,1,0,0
T000052477,2025-08-17,101409,Web,Growth,274.85,1,0,0
T000052478,2025-08-17,100640,Inbound,Starter,125.49,1,0,0
T000052479,2025-08-17,100201,Web,Growth,222.05,1,0,0
T000052480,2025-08-17,100539,Web,Starter,232.83,1,0,0
T000052481,2025-08-17,100535,Inbound,Growth,323.09,1,0,0
T000052482,2025-08-17,100370,Inbound,Starter,188.82,0,0,0
T000052483,2025-08-17,101334,Web,Starter,163.59,1,0,0
T000052484,2025-08-17,100433,Web,Pro,590.19,1,0,0
T000052485,2025-08-17,100005,Web,Starter,183.02,1,0,0
T000052486,2025-08-17,100869,Web,Starter,164.47,0,0,0
T000052487,2025-08-17,100707,Inbound,Growth,393.69,1,0,0
T000052488,2025-08-17,100383,Inbound,Starter,220.24,0,0,0
T000052489,2025-08-17,100367,Inbound,Starter,175.81,0,1,0
T000052490,2025-08-17,100943,Web,Starter,251.82,1,0,0
T000052491,2025-08-17,100111,Web,Growth,407.09,0,0,0
T000052492,2025-08-17,100034,Outbound,Growth,197.47,1,0,0
T000052493,2025-08-17,100464,Outbound,Starter,173.39,0,0,0
T000052494,2025-08-17,100866,Inbound,Growth,394.78,0,1,0
T000052495,2025-08-17,100766,Inbound,Starter,190.15,1,0,0
T000052496,2025-08-17,100698,Web,Starter,199.38,1,0,0
T000052497,2025-08-17,101076,Outbound,Starter,179.21,1,0,0
T000052498,2025-08-17,100449,Inbound,Pro,347.91,1,0,0
T000052499,2025-08-17,100391,Outbound,Growth,245.33,1,0,0
T000052500,2025-08-17,100035,Web,Growth,372.55,1,0,0
T000052501,2025-08-17,100023,Web,Starter,136.63,1,0,0
T000052502,2025-08-17,100285,Web,Growth,405.93,1,0,0
T000052503,2025-08-17,100114,Inbound,Starter,172.06,0,0,0
T000052504,2025-08-17,101430,Web,Pro,616.4,1,1,0
T000052505,2025-08-17,100795,Outbound,Pro,803.93,1,0,0
T000052506,2025-08-17,100053,Inbound,Growth,321.84,1,0,0
T000052507,2025-08-17,100571,Inbound,Starter,139.94,1,0,0
T000052508,2025-08-17,100053,Outbound,Pro,447.07,0,0,0
T000052509,2025-08-17,100680,Web,Starter,179.75,1,0,0
T000052510,2025-08-17,100268,Outbound,Growth,398.38,1,0,0
T000052511,2025-08-17,100829,Inbound,Growth,477.18,1,0,0
T000052512,2025-08-17,100307,Web,Starter,211.32,1,0,0
T000052513,2025-08-17,100830,Web,Starter,189.78,1,0,0
T000052514,2025-08-17,101280,Inbound,Starter,158.65,1,0,0
T000052515,2025-08-18,101414,Outbound,Growth,328.6,0,0,0
T000052516,2025-08-18,100040,Inbound,Starter,122.14,1,0,0
T000052517,2025-08-18,100503,Web,Starter,207.19,1,1,0
T000052518,2025-08-18,100818,Inbound,Starter,185.54,1,0,0
T000052519,2025-08-18,100610,Outbound,Growth,289.63,1,0,0
T000052520,2025-08-18,100363,Inbound,Starter,134.17,1,0,0
T000052521,2025-08-18,100653,Web,Growth,251.49,1,0,0
T000052522,2025-08-18,100664,Web,Growth,469.41,1,0,0
T000052523,2025-08-18,100290,Inbound,Growth,292.63,1,0,0
T000052524,2025-08-18,100767,Web,Starter,165.99,1,0,0
T000052525,2025-08-18,100350,Web,Growth,359.26,0,0,0
T000052526,2025-08-18,100564,Partner,Growth,405.35,1,0,0
T000052527,2025-08-18,101432,Web,Growth,284.15,0,0,0
T000052528,2025-08-18,101087,Outbound,Growth,254.86,0,0,0
T000052529,2025-08-18,100986,Outbound,Starter,181.53,1,0,0
T000052530,2025-08-18,100700,Web,Growth,362.96,1,0,0
T000052531,2025-08-18,101200,Web,Pro,273.16,1,0,0
T000052532,2025-08-18,101154,Inbound,Growth,358.56,0,0,0
T000052533,2025-08-18,100282,Web,Starter,135.84,1,1,0
T000052534,2025-08-18,100110,Web,Starter,106.8,0,0,0
T000052535,2025-08-18,100403,Web,Pro,676.39,0,0,0
T000052536,2025-08-18,100841,Web,Starter,182.38,1,0,0
T000052537,2025-08-18,100045,Web,Growth,466.49,1,0,0
T000052538,2025-08-18,101397,Outbound,Pro,668.57,1,0,0
T000052539,2025-08-18,101035,Web,Pro,369.67,1,1,0
T000052540,2025-08-18,100852,Inbound,Growth,377.31,1,0,1
T000052541,2025-08-18,100664,Partner,Growth,376.52,1,0,0
T000052542,2025-08-18,101052,Partner,Growth,384.56,0,1,0
T000052543,2025-08-18,100251,Outbound,Growth,155.42,1,0,0
T000052544,2025-08-18,101187,Inbound,Pro,610.99,1,0,0
T000052545,2025-08-18,101273,Inbound,Pro,927.66,1,0,0
T000052546,2025-08-18,100006,Web,Growth,220.33,1,0,0
T000052547,2025-08-18,101382,Inbound,Growth,314.41,0,0,0
T000052548,2025-08-18,100799,Partner,Growth,289.61,1,0,0
T000052549,2025-08-18,101271,Inbound,Starter,178.64,1,0,0
T000052550,2025-08-18,100129,Inbound,Growth,187.7,0,0,0
T000052551,2025-08-18,101304,Inbound,Starter,199.05,0,0,0
T000052552,2025-08-18,101399,Outbound,Starter,216.35,1,0,0
T000052553,2025-08-18,100952,Outbound,Growth,186.24,1,0,0
T000052554,2025-08-18,101419,Inbound,Starter,246.53,1,0,0
T000052555,2025-08-18,101193,Web,Starter,197.26,1,0,0
T000052556,2025-08-18,100782,Partner,Growth,443.62,1,0,0
T000052557,2025-08-18,100352,Web,Growth,312.93,1,0,0
T000052558,2025-08-18,100656,Web,Starter,178.54,1,0,0
T000052559,2025-08-18,100303,Web,Starter,143.45,1,0,0
T000052560,2025-08-18,100742,Inbound,Growth,329.26,0,0,0
T000052561,2025-08-18,101389,Inbound,Pro,525.81,1,0,0
T000052562,2025-08-18,100008,Partner,Starter,231.07,1,0,0
T000052563,2025-08-18,101100,Web,Starter,170.23,0,0,0
T000052564,2025-08-18,100430,Inbound,Growth,222.18,0,0,0
T000052565,2025-08-18,101131,Inbound,Growth,303.16,1,0,0
T000052566,2025-08-18,100577,Outbound,Starter,246.41,1,0,0
T000052567,2025-08-18,100786,Web,Starter,209.95,1,0,0
T000052568,2025-08-18,101043,Partner,Starter,238.77,0,0,0
T000052569,2025-08-18,100516,Web,Starter,213.96,1,0,0
T000052570,2025-08-18,100221,Outbound,Growth,317.07,0,1,0
T000052571,2025-08-18,100644,Inbound,Growth,343.41,0,0,0
T000052572,2025-08-18,101063,Web,Starter,93.07,1,0,0
T000052573,2025-08-18,100264,Web,Starter,187.64,1,0,0
T000052574,2025-08-18,100299,Inbound,Pro,468.92,1,0,0
T000052575,2025-08-18,100770,Partner,Pro,427.77,1,0,0
T000052576,2025-08-18,100981,Outbound,Starter,178.78,0,0,0
T000052577,2025-08-18,100119,Inbound,Starter,158.19,1,0,0
T000052578,2025-08-18,100891,Web,Growth,422.45,0,0,0
T000052579,2025-08-18,100966,Inbound,Starter,171.03,1,0,0
T000052580,2025-08-18,100109,Partner,Starter,215.48,1,0,0
T000052581,2025-08-18,100458,Web,Starter,137.05,1,0,0
T000052582,2025-08-18,101176,Inbound,Growth,383.48,1,0,0
T000052583,2025-08-18,100743,Web,Growth,135.4,1,0,0
T000052584,2025-08-18,100400,Web,Growth,222.54,1,0,0
T000052585,2025-08-18,100119,Partner,Growth,400.9,1,0,0
T000052586,2025-08-18,101330,Inbound,Growth,255.76,1,0,0
T000052587,2025-08-18,101489,Web,Starter,148.32,0,0,0
T000052588,2025-08-18,100465,Inbound,Starter,113.91,1,0,0
T000052589,2025-08-18,100336,Inbound,Growth,291.24,0,0,0
T000052590,2025-08-18,100644,Web,Starter,166.88,1,0,0
T000052591,2025-08-18,100422,Web,Starter,153.96,0,0,0
T000052592,2025-08-18,101348,Partner,Starter,169.72,0,0,0
T000052593,2025-08-18,101137,Web,Growth,321.83,1,0,0
T000052594,2025-08-18,100468,Web,Starter,190.96,1,0,0
T000052595,2025-08-18,100600,Inbound,Starter,167.8,1,0,0
T000052596,2025-08-18,101248,Partner,Growth,201.67,1,0,0
T000052597,2025-08-18,100933,Outbound,Starter,121.79,1,0,0
T000052598,2025-08-18,100829,Outbound,Growth,277.91,1,0,0
T000052599,2025-08-18,100762,Outbound,Starter,167.8,1,0,0
T000052600,2025-08-18,100166,Inbound,Pro,616.26,0,0,0
T000052601,2025-08-18,100581,Web,Growth,249.32,1,0,0
T000052602,2025-08-18,101410,Inbound,Pro,887.29,1,0,0
T000052603,2025-08-18,100978,Web,Starter,188.35,1,0,0
T000052604,2025-08-18,100609,Web,Starter,103.0,1,0,0
T000052605,2025-08-18,101354,Inbound,Starter,161.13,1,0,0
T000052606,2025-08-18,100550,Inbound,Growth,284.91,1,0,0
T000052607,2025-08-18,100764,Web,Growth,295.68,1,0,0
T000052608,2025-08-18,100408,Inbound,Growth,273.28,1,0,0
T000052609,2025-08-18,101044,Web,Growth,383.96,0,0,0
T000052610,2025-08-18,100350,Partner,Growth,391.25,1,0,0
T000052611,2025-08-18,101083,Outbound,Starter,186.36,0,0,0
T000052612,2025-08-18,100922,Web,Growth,507.09,1,0,0
T000052613,2025-08-18,100034,Web,Pro,745.28,0,0,0
T000052614,2025-08-19,100817,Outbound,Growth,247.19,0,0,0
T000052615,2025-08-19,100137,Web,Growth,308.62,1,0,0
T000052616,2025-08-19,100560,Inbound,Pro,711.38,1,0,0
T000052617,2025-08-19,100495,Inbound,Growth,154.21,1,0,0
T000052618,2025-08-19,101015,Inbound,Growth,437.1,0,0,0
T000052619,2025-08-19,100634,Web,Growth,335.67,1,0,0
T000052620,2025-08-19,100485,Inbound,Growth,322.89,0,0,0
T000052621,2025-08-19,100207,Web,Growth,461.47,1,0,0
T000052622,2025-08-19,101101,Partner,Growth,399.36,0,0,0
T000052623,2025-08-19,101392,Web,Starter,146.76,1,0,0
T000052624,2025-08-19,101357,Web,Growth,278.67,1,0,0
T000052625,2025-08-19,100503,Inbound,Growth,298.14,0,0,0
T000052626,2025-08-19,100468,Partner,Growth,281.6,1,0,0
T000052627,2025-08-19,100798,Web,Growth,368.52,1,0,0
T000052628,2025-08-19,100923,Inbound,Growth,343.6,1,0,0
T000052629,2025-08-19,101362,Inbound,Growth,292.74,0,0,0
T000052630,2025-08-19,100895,Inbound,Starter,94.75,1,0,0
T000052631,2025-08-19,100793,Web,Growth,469.1,1,0,0
T000052632,2025-08-19,101259,Web,Growth,156.45,0,1,0
T000052633,2025-08-19,100228,Web,Pro,652.83,1,0,0
